vote_id,person_id,vote
h456-114.2015,D000096,Aye
h456-114.2015,D000621,No
h456-114.2015,D000623,Aye
h456-114.2015,E000215,Aye
h456-114.2015,E000288,Aye
h456-114.2015,E000290,Aye
h456-114.2015,F000030,Aye
h456-114.2015,F000454,Aye
h456-114.2015,F000461,No
h456-114.2015,F000462,Aye
h456-114.2015,G000551,Aye
h456-114.2015,G000559,Aye
h456-114.2015,G000560,No
h456-114.2015,G000574,Aye
h456-114.2015,H001036,No
h456-114.2015,H001048,No
h456-114.2015,H001057,No
h456-114.2015,H001058,No
h456-114.2015,H001064,Aye
h456-114.2015,H001067,No
h456-114.2015,H001070,No
h456-114.2015,H001071,No
h456-114.2015,I000056,No
h456-114.2015,K000210,No
h456-114.2015,K000363,No
h456-114.2015,K000385,Aye
h456-114.2015,K000388,No
h456-114.2015,L000263,Aye
h456-114.2015,L000551,Aye
h456-114.2015,L000559,Aye
h456-114.2015,L000560,Aye
h456-114.2015,L000567,No
h456-114.2015,L000570,Aye
h456-114.2015,L000576,No
h456-114.2015,L000578,No
h456-114.2015,L000583,No
h456-114.2015,M000689,No
h456-114.2015,M001143,Aye
h456-114.2015,M001150,No
h456-114.2015,M001157,No
h456-114.2015,M001177,No
h456-114.2015,M001184,No
h456-114.2015,M001189,No
h456-114.2015,M001191,Aye
h456-114.2015,N000015,Aye
h456-114.2015,P000197,Aye
h456-114.2015,P000258,No
h456-114.2015,P000373,No
h456-114.2015,P000523,Aye
h456-114.2015,P000592,No
h456-114.2015,P000594,No
h456-114.2015,P000604,Aye
h456-114.2015,P000608,Aye
h456-114.2015,R000487,No
h456-114.2015,R000515,Aye
h456-114.2015,R000570,No
h456-114.2015,R000576,Aye
h456-114.2015,R000593,No
h456-114.2015,R000603,No
h456-114.2015,S000018,No
h456-114.2015,S000344,Aye
h456-114.2015,S001154,No
h456-114.2015,S001156,Aye
h456-114.2015,S001168,Aye
h456-114.2015,S001172,No
h456-114.2015,S001185,Aye
h456-114.2015,T000238,No
h456-114.2015,T000473,Aye
h456-114.2015,V000129,No
h456-114.2015,V000132,Aye
h456-114.2015,W000187,Aye
h456-114.2015,W000795,No
h456-114.2015,W000799,Aye
h456-114.2015,W000815,No
h456-114.2015,W000820,No
h456-114.2015,Z000018,No
h457-111.2009,A000022,Aye
h457-111.2009,A000361,No
h457-111.2009,A000362,No
h457-111.2009,B000013,No
h457-111.2009,B000410,Not Voting
h457-111.2009,B000755,No
h457-111.2009,B001245,Aye
h457-111.2009,B001247,No
h457-111.2009,B001248,No
h457-111.2009,B001250,No
h457-111.2009,B001256,No
h457-111.2009,B001259,Aye
h457-111.2009,B001263,Aye
h457-111.2009,C000537,Not Voting
h457-111.2009,C000794,Aye
h457-111.2009,C000984,Aye
h457-111.2009,D000096,Aye
h457-111.2009,D000492,No
h457-111.2009,D000602,No
h457-111.2009,D000603,No
h457-111.2009,D000609,Aye
h457-111.2009,E000215,Aye
h457-111.2009,E000288,Aye
h457-111.2009,E000289,No
h457-111.2009,E000290,Aye
h457-111.2009,F000010,Aye
h457-111.2009,F000030,Aye
h457-111.2009,F000454,Aye
h457-111.2009,G000021,No
h457-111.2009,G000549,No
h457-111.2009,G000550,No
h457-111.2009,G000551,Aye
h457-111.2009,H000528,No
h457-111.2009,H001030,Aye
h457-111.2009,H001032,Aye
h457-111.2009,H001036,No
h457-111.2009,H001039,Aye
h457-111.2009,H001041,No
h457-111.2009,H001048,No
h457-111.2009,I000056,No
h457-111.2009,K000210,No
h457-111.2009,K000336,Aye
h457-111.2009,K000363,No
h457-111.2009,K000370,No
h457-111.2009,L000263,Aye
h457-111.2009,L000274,No
h457-111.2009,L000517,No
h457-111.2009,L000551,Aye
h457-111.2009,L000559,Aye
h457-111.2009,L000560,Aye
h457-111.2009,L000567,No
h457-111.2009,L000568,No
h457-111.2009,L000570,Aye
h457-111.2009,M000472,No
h457-111.2009,M000689,No
h457-111.2009,M001143,Aye
h457-111.2009,M001146,No
h457-111.2009,M001147,No
h457-111.2009,M001150,No
h457-111.2009,M001157,No
h457-111.2009,M001168,Aye
h457-111.2009,M001169,No
h457-111.2009,M001172,Aye
h457-111.2009,M001173,Aye
h457-111.2009,M001175,Aye
h457-111.2009,M001177,No
h457-111.2009,N000015,Aye
h457-111.2009,N000183,Aye
h457-111.2009,O000006,Aye
h457-111.2009,O000007,Aye
h457-111.2009,P000258,No
h457-111.2009,P000373,No
h457-111.2009,P000523,Aye
h457-111.2009,P000592,No
h457-111.2009,P000594,No
h457-111.2009,R000487,No
h457-111.2009,R000515,Aye
h457-111.2009,R000570,No
h457-111.2009,R000576,Aye
h457-111.2009,S000344,Aye
h457-111.2009,S000465,Aye
h457-111.2009,S000672,Aye
h457-111.2009,S000749,Aye
h457-111.2009,S001045,Aye
h457-111.2009,S001154,No
h457-111.2009,S001156,Aye
h457-111.2009,S001164,No
h457-111.2009,S001168,Aye
h457-111.2009,S001172,No
h457-111.2009,S001177,Aye
h457-111.2009,T000238,No
h457-111.2009,T000266,Aye
h457-111.2009,W000187,Aye
h457-111.2009,W000207,Aye
h457-111.2009,W000314,Aye
h457-111.2009,W000795,No
h457-111.2009,W000799,Aye
h457-112.2012,A000022,Nay
h457-112.2012,A000361,Yea
h457-112.2012,A000362,Nay
h457-112.2012,B000013,Yea
h457-112.2012,B000410,Nay
h457-112.2012,B000755,Yea
h457-112.2012,B001248,Yea
h457-112.2012,B001250,Yea
h457-112.2012,B001256,Yea
h457-112.2012,B001259,Nay
h457-112.2012,B001269,Yea
h457-112.2012,B001275,Yea
h457-112.2012,B001278,Nay
h457-112.2012,C000537,Nay
h457-112.2012,C000794,Nay
h457-112.2012,C000984,Nay
h457-112.2012,C001080,Nay
h457-112.2012,D000096,Nay
h457-112.2012,D000492,Yea
h457-112.2012,D000603,Yea
h457-112.2012,E000215,Nay
h457-112.2012,E000288,Nay
h457-112.2012,E000290,Nay
h457-112.2012,F000030,Nay
h457-112.2012,F000461,Yea
h457-112.2012,G000021,Yea
h457-112.2012,G000549,Yea
h457-112.2012,G000550,Yea
h457-112.2012,G000551,Nay
h457-112.2012,G000559,Nay
h457-112.2012,G000560,Yea
h457-112.2012,H000528,Yea
h457-112.2012,H001032,Nay
h457-112.2012,H001036,Yea
h457-112.2012,H001048,Yea
h457-112.2012,H001050,Nay
h457-112.2012,H001057,Yea
h457-112.2012,H001058,Yea
h457-112.2012,I000056,Yea
h457-112.2012,K000210,Yea
h457-112.2012,K000336,Nay
h457-112.2012,K000363,Yea
h457-112.2012,L000263,Nay
h457-112.2012,L000274,Yea
h457-112.2012,L000517,Yea
h457-112.2012,L000551,Nay
h457-112.2012,L000559,Nay
h457-112.2012,L000560,Nay
h457-112.2012,L000567,Yea
h457-112.2012,L000570,Nay
h457-112.2012,L000576,Yea
h457-112.2012,M000689,Yea
h457-112.2012,M001143,Nay
h457-112.2012,M001150,Yea
h457-112.2012,M001157,Yea
h457-112.2012,M001169,Nay
h457-112.2012,M001177,Yea
h457-112.2012,N000015,Nay
h457-112.2012,N000186,Yea
h457-112.2012,P000197,Nay
h457-112.2012,P000258,Nay
h457-112.2012,P000373,Yea
h457-112.2012,P000523,Nay
h457-112.2012,P000592,Yea
h457-112.2012,P000594,Yea
h457-112.2012,R000487,Yea
h457-112.2012,R000515,Nay
h457-112.2012,R000570,Yea
h457-112.2012,R000576,Nay
h457-112.2012,R000593,Yea
h457-112.2012,S000344,Nay
h457-112.2012,S001154,Yea
h457-112.2012,S001156,Nay
h457-112.2012,S001164,Yea
h457-112.2012,S001168,Nay
h457-112.2012,S001172,Yea
h457-112.2012,S001184,Yea
h457-112.2012,S001185,Nay
h457-112.2012,T000238,Yea
h457-112.2012,T000266,Nay
h457-112.2012,W000187,Nay
h457-112.2012,W000207,Nay
h457-112.2012,W000795,Yea
h457-112.2012,W000799,Nay
h458-111.2010,A000022,Yea
h458-111.2010,A000361,Nay
h458-111.2010,A000362,Yea
h458-111.2010,B000013,Nay
h458-111.2010,B000410,Yea
h458-111.2010,B000755,Nay
h458-111.2010,B001247,Nay
h458-111.2010,B001248,Nay
h458-111.2010,B001250,Nay
h458-111.2010,B001256,Nay
h458-111.2010,B001259,Yea
h458-111.2010,B001263,Yea
h458-111.2010,C000537,Yea
h458-111.2010,C000794,Yea
h458-111.2010,C000984,Yea
h458-111.2010,C001080,Yea
h458-111.2010,D000096,Yea
h458-111.2010,D000492,Nay
h458-111.2010,D000602,Yea
h458-111.2010,D000603,Nay
h458-111.2010,D000609,Yea
h458-111.2010,E000215,Yea
h458-111.2010,E000288,Yea
h458-111.2010,E000289,Nay
h458-111.2010,E000290,Yea
h458-111.2010,F000030,Yea
h458-111.2010,F000454,Yea
h458-111.2010,G000021,Nay
h458-111.2010,G000549,Nay
h458-111.2010,G000550,Nay
h458-111.2010,G000551,Yea
h458-111.2010,G000559,Yea
h458-111.2010,G000560,Nay
h458-111.2010,H000528,Nay
h458-111.2010,H001030,Nay
h458-111.2010,H001032,Yea
h458-111.2010,H001036,Nay
h458-111.2010,H001039,Yea
h458-111.2010,H001041,Nay
h458-111.2010,H001048,Nay
h458-111.2010,I000056,Nay
h458-111.2010,K000210,Not Voting
h458-111.2010,K000336,Yea
h458-111.2010,K000363,Nay
h458-111.2010,K000370,Yea
h458-111.2010,L000263,Yea
h458-111.2010,L000274,Nay
h458-111.2010,L000517,Nay
h458-111.2010,L000551,Not Voting
h458-111.2010,L000559,Yea
h458-111.2010,L000560,Yea
h458-111.2010,L000567,Nay
h458-111.2010,L000568,Nay
h458-111.2010,L000570,Yea
h458-111.2010,M000689,Nay
h458-111.2010,M001143,Yea
h458-111.2010,M001146,Yea
h458-111.2010,M001147,Nay
h458-111.2010,M001150,Nay
h458-111.2010,M001157,Nay
h458-111.2010,M001168,Yea
h458-111.2010,M001169,Yea
h458-111.2010,M001172,Nay
h458-111.2010,M001175,Nay
h458-111.2010,M001177,Nay
h458-111.2010,N000015,Yea
h458-111.2010,N000183,Nay
h458-111.2010,O000006,Yea
h458-111.2010,O000007,Yea
h458-111.2010,P000258,Yea
h458-111.2010,P000373,Nay
h458-111.2010,P000523,Yea
h458-111.2010,P000592,Nay
h458-111.2010,P000594,Nay
h458-111.2010,R000487,Nay
h458-111.2010,R000515,Yea
h458-111.2010,R000570,Nay
h458-111.2010,R000576,Yea
h458-111.2010,S000344,Yea
h458-111.2010,S000465,Yea
h458-111.2010,S000672,Yea
h458-111.2010,S000749,Yea
h458-111.2010,S001045,Yea
h458-111.2010,S001154,Nay
h458-111.2010,S001156,Yea
h458-111.2010,S001164,Nay
h458-111.2010,S001168,Yea
h458-111.2010,S001172,Nay
h458-111.2010,T000238,Nay
h458-111.2010,T000266,Yea
h458-111.2010,W000187,Yea
h458-111.2010,W000207,Yea
h458-111.2010,W000795,Nay
h458-111.2010,W000799,Yea
h459-112.2011,A000022,Nay
h459-112.2011,A000361,Yea
h459-112.2011,A000362,Nay
h459-112.2011,B000013,Yea
h459-112.2011,B000410,Nay
h459-112.2011,B000755,Yea
h459-112.2011,B001248,Nay
h459-112.2011,B001250,Yea
h459-112.2011,B001256,Nay
h459-112.2011,B001259,Nay
h459-112.2011,B001269,Yea
h459-112.2011,B001275,Yea
h459-112.2011,C000537,Nay
h459-112.2011,C000794,Nay
h459-112.2011,C000984,Nay
h459-112.2011,C001080,Nay
h459-112.2011,D000096,Nay
h459-112.2011,D000492,Yea
h459-112.2011,D000603,Yea
h459-112.2011,E000215,Not Voting
h459-112.2011,E000288,Nay
h459-112.2011,E000290,Nay
h459-112.2011,F000030,Nay
h459-112.2011,F000461,Yea
h459-112.2011,G000021,Yea
h459-112.2011,G000549,Yea
h459-112.2011,G000550,Yea
h459-112.2011,G000551,Nay
h459-112.2011,G000559,Nay
h459-112.2011,G000560,Yea
h459-112.2011,H000528,Yea
h459-112.2011,H001032,Nay
h459-112.2011,H001036,Yea
h459-112.2011,H001048,Yea
h459-112.2011,H001050,Nay
h459-112.2011,H001057,Yea
h459-112.2011,H001058,Yea
h459-112.2011,I000056,Yea
h459-112.2011,K000210,Yea
h459-112.2011,K000336,Nay
h459-112.2011,K000363,Yea
h459-112.2011,L000263,Nay
h459-112.2011,L000274,Yea
h459-112.2011,L000517,Yea
h459-112.2011,L000551,Nay
h459-112.2011,L000559,Nay
h459-112.2011,L000560,Nay
h459-112.2011,L000567,Yea
h459-112.2011,L000570,Nay
h459-112.2011,L000576,Yea
h459-112.2011,M000689,Yea
h459-112.2011,M001143,Nay
h459-112.2011,M001147,Not Voting
h459-112.2011,M001150,Yea
h459-112.2011,M001157,Yea
h459-112.2011,M001169,Nay
h459-112.2011,M001177,Nay
h459-112.2011,N000015,Not Voting
h459-112.2011,N000186,Yea
h459-112.2011,P000197,Nay
h459-112.2011,P000258,Nay
h459-112.2011,P000373,Yea
h459-112.2011,P000523,Nay
h459-112.2011,P000592,Yea
h459-112.2011,P000594,Yea
h459-112.2011,R000487,Yea
h459-112.2011,R000515,Nay
h459-112.2011,R000570,Yea
h459-112.2011,R000576,Nay
h459-112.2011,R000593,Yea
h459-112.2011,S000344,Nay
h459-112.2011,S001154,Yea
h459-112.2011,S001156,Nay
h459-112.2011,S001164,Yea
h459-112.2011,S001168,Nay
h459-112.2011,S001172,Yea
h459-112.2011,S001184,Yea
h459-112.2011,S001185,Nay
h459-112.2011,T000238,Yea
h459-112.2011,T000266,Nay
h459-112.2011,W000187,Nay
h459-112.2011,W000207,Nay
h459-112.2011,W000795,Yea
h459-112.2011,W000799,Nay
h459-112.2012,A000022,Yea
h459-112.2012,A000361,Nay
h459-112.2012,A000362,Yea
h459-112.2012,B000013,Nay
h459-112.2012,B000410,Yea
h459-112.2012,B000755,Nay
h459-112.2012,B001248,Nay
h459-112.2012,B001250,Nay
h459-112.2012,B001256,Nay
h459-112.2012,B001259,Yea
h459-112.2012,B001269,Nay
h459-112.2012,B001275,Nay
h459-112.2012,B001278,Yea
h459-112.2012,C000537,Yea
h459-112.2012,C000794,Yea
h459-112.2012,C000984,Yea
h459-112.2012,C001080,Yea
h459-112.2012,D000096,Yea
h459-112.2012,D000492,Nay
h459-112.2012,D000603,Nay
h459-112.2012,E000215,Yea
h459-112.2012,E000288,Yea
h459-112.2012,E000290,Yea
h459-112.2012,F000030,Yea
h459-112.2012,F000461,Nay
h459-112.2012,G000021,Nay
h459-112.2012,G000549,Nay
h459-112.2012,G000550,Nay
h459-112.2012,G000551,Yea
h459-112.2012,G000559,Yea
h459-112.2012,G000560,Nay
h459-112.2012,H000528,Nay
h459-112.2012,H001032,Yea
h459-112.2012,H001036,Nay
h459-112.2012,H001048,Nay
h459-112.2012,H001050,Yea
h459-112.2012,H001057,Nay
h459-112.2012,H001058,Nay
h459-112.2012,I000056,Nay
h459-112.2012,K000210,Nay
h459-112.2012,K000336,Yea
h459-112.2012,K000363,Nay
h459-112.2012,L000263,Yea
h459-112.2012,L000274,Nay
h459-112.2012,L000517,Nay
h459-112.2012,L000551,Yea
h459-112.2012,L000559,Yea
h459-112.2012,L000560,Yea
h459-112.2012,L000567,Nay
h459-112.2012,L000570,Yea
h459-112.2012,L000576,Nay
h459-112.2012,M000689,Nay
h459-112.2012,M001143,Yea
h459-112.2012,M001150,Nay
h459-112.2012,M001157,Nay
h459-112.2012,M001169,Yea
h459-112.2012,M001177,Nay
h459-112.2012,N000015,Yea
h459-112.2012,N000186,Nay
h459-112.2012,P000197,Yea
h459-112.2012,P000258,Yea
h459-112.2012,P000373,Nay
h459-112.2012,P000523,Yea
h459-112.2012,P000592,Nay
h459-112.2012,P000594,Nay
h459-112.2012,R000487,Nay
h459-112.2012,R000515,Yea
h459-112.2012,R000570,Nay
h459-112.2012,R000576,Yea
h459-112.2012,R000593,Nay
h459-112.2012,S000344,Yea
h459-112.2012,S001154,Nay
h459-112.2012,S001156,Yea
h459-112.2012,S001164,Nay
h459-112.2012,S001168,Yea
h459-112.2012,S001172,Nay
h459-112.2012,S001184,Nay
h459-112.2012,S001185,Yea
h459-112.2012,T000238,Nay
h459-112.2012,T000266,Yea
h459-112.2012,W000187,Yea
h459-112.2012,W000207,Yea
h459-112.2012,W000795,Nay
h459-112.2012,W000799,Yea
h459-113.2014,B000013,Aye
h459-113.2014,B000755,Not Voting
h459-113.2014,B001248,Aye
h459-113.2014,B001250,Aye
h459-113.2014,B001256,Aye
h459-113.2014,B001259,No
h459-113.2014,B001269,Aye
h459-113.2014,B001275,Aye
h459-113.2014,B001278,No
h459-113.2014,B001283,Aye
h459-113.2014,B001289,Aye
h459-113.2014,C000537,No
h459-113.2014,C000984,No
h459-113.2014,C001080,No
h459-113.2014,C001094,Aye
h459-113.2014,D000096,No
h459-113.2014,D000621,Aye
h459-113.2014,E000215,No
h459-113.2014,E000288,No
h459-113.2014,E000290,No
h459-113.2014,F000030,No
h459-113.2014,F000454,No
h459-113.2014,F000461,Aye
h459-113.2014,F000462,No
h459-113.2014,G000549,Aye
h459-113.2014,G000550,Aye
h459-113.2014,G000551,No
h459-113.2014,G000559,Aye
h459-113.2014,G000560,Aye
h459-113.2014,G000573,No
h459-113.2014,H001032,No
h459-113.2014,H001036,Aye
h459-113.2014,H001048,Aye
h459-113.2014,H001050,Not Voting
h459-113.2014,H001057,Aye
h459-113.2014,H001058,Aye
h459-113.2014,H001064,No
h459-113.2014,H001067,Aye
h459-113.2014,I000056,Not Voting
h459-113.2014,K000210,Aye
h459-113.2014,K000363,Aye
h459-113.2014,K000385,No
h459-113.2014,L000263,No
h459-113.2014,L000551,No
h459-113.2014,L000559,No
h459-113.2014,L000560,No
h459-113.2014,L000567,Aye
h459-113.2014,L000570,No
h459-113.2014,L000576,Aye
h459-113.2014,L000578,Aye
h459-113.2014,M000689,Aye
h459-113.2014,M001143,No
h459-113.2014,M001150,Aye
h459-113.2014,M001157,Aye
h459-113.2014,M001177,Aye
h459-113.2014,M001184,Aye
h459-113.2014,M001189,Aye
h459-113.2014,M001191,No
h459-113.2014,N000015,No
h459-113.2014,N000186,Not Voting
h459-113.2014,P000197,No
h459-113.2014,P000258,No
h459-113.2014,P000373,Not Voting
h459-113.2014,P000523,No
h459-113.2014,P000592,Aye
h459-113.2014,P000594,Aye
h459-113.2014,P000604,No
h459-113.2014,P000608,No
h459-113.2014,R000487,Aye
h459-113.2014,R000515,No
h459-113.2014,R000570,Aye
h459-113.2014,R000576,No
h459-113.2014,R000593,Aye
h459-113.2014,S000018,Aye
h459-113.2014,S000344,No
h459-113.2014,S000937,Aye
h459-113.2014,S001154,Aye
h459-113.2014,S001156,No
h459-113.2014,S001168,No
h459-113.2014,S001172,Aye
h459-113.2014,S001185,No
h459-113.2014,S001190,No
h459-113.2014,T000238,Aye
h459-113.2014,T000266,No
h459-113.2014,V000129,Aye
h459-113.2014,V000132,No
h459-113.2014,W000187,No
h459-113.2014,W000795,Aye
h459-113.2014,W000799,No
h459-113.2014,W000815,Aye
h460-111.2010,A000022,Aye
h460-111.2010,A000361,Aye
h460-111.2010,A000362,Aye
h460-111.2010,B000013,Aye
h460-111.2010,B000410,Aye
h460-111.2010,B000755,Aye
h460-111.2010,B001247,Aye
h460-111.2010,B001248,Aye
h460-111.2010,B001250,Aye
h460-111.2010,B001256,Aye
h460-111.2010,B001259,Aye
h460-111.2010,B001263,Aye
h460-111.2010,C000537,Aye
h460-111.2010,C000794,Aye
h460-111.2010,C000984,Aye
h460-111.2010,C001080,Aye
h460-111.2010,D000096,Aye
h460-111.2010,D000492,Aye
h460-111.2010,D000602,Aye
h460-111.2010,D000603,Aye
h460-111.2010,D000609,Aye
h460-111.2010,E000215,Aye
h460-111.2010,E000288,Aye
h460-111.2010,E000289,Aye
h460-111.2010,E000290,Aye
h460-111.2010,F000030,Aye
h460-111.2010,F000454,Aye
h460-111.2010,G000021,Aye
h460-111.2010,G000549,Aye
h460-111.2010,G000550,Aye
h460-111.2010,G000551,Aye
h460-111.2010,G000559,Aye
h460-111.2010,G000560,Aye
h460-111.2010,H000528,Aye
h460-111.2010,H001030,Aye
h460-111.2010,H001032,Aye
h460-111.2010,H001036,Aye
h460-111.2010,H001039,Aye
h460-111.2010,H001041,Aye
h460-111.2010,H001048,Aye
h460-111.2010,I000056,Aye
h460-111.2010,K000210,Not Voting
h460-111.2010,K000336,Aye
h460-111.2010,K000363,Aye
h460-111.2010,K000370,Aye
h460-111.2010,L000263,Aye
h460-111.2010,L000274,Aye
h460-111.2010,L000517,Aye
h460-111.2010,L000551,Aye
h460-111.2010,L000559,Aye
h460-111.2010,L000560,Aye
h460-111.2010,L000567,Aye
h460-111.2010,L000568,Aye
h460-111.2010,L000570,Aye
h460-111.2010,M000689,Aye
h460-111.2010,M001143,Aye
h460-111.2010,M001146,Aye
h460-111.2010,M001147,Aye
h460-111.2010,M001150,Aye
h460-111.2010,M001157,Aye
h460-111.2010,M001168,Aye
h460-111.2010,M001169,Aye
h460-111.2010,M001172,Aye
h460-111.2010,M001175,Aye
h460-111.2010,M001177,Aye
h460-111.2010,N000015,Aye
h460-111.2010,N000183,Aye
h460-111.2010,O000006,Aye
h460-111.2010,O000007,Aye
h460-111.2010,P000258,Aye
h460-111.2010,P000373,Aye
h460-111.2010,P000523,Aye
h460-111.2010,P000592,Aye
h460-111.2010,P000594,Aye
h460-111.2010,R000487,Aye
h460-111.2010,R000515,Aye
h460-111.2010,R000570,Aye
h460-111.2010,R000576,Aye
h460-111.2010,S000344,Aye
h460-111.2010,S000465,Aye
h460-111.2010,S000672,Aye
h460-111.2010,S000749,Aye
h460-111.2010,S001045,Aye
h460-111.2010,S001154,Aye
h460-111.2010,S001156,Aye
h460-111.2010,S001164,Aye
h460-111.2010,S001168,Aye
h460-111.2010,S001172,Aye
h460-111.2010,T000238,Aye
h460-111.2010,T000266,Aye
h460-111.2010,W000187,Aye
h460-111.2010,W000207,Aye
h460-111.2010,W000795,Aye
h460-111.2010,W000799,Aye
h460-112.2012,A000022,No
h460-112.2012,A000361,Aye
h460-112.2012,A000362,No
h460-112.2012,B000013,Aye
h460-112.2012,B000410,No
h460-112.2012,B000755,Aye
h460-112.2012,B001248,Aye
h460-112.2012,B001250,Aye
h460-112.2012,B001256,Aye
h460-112.2012,B001259,No
h460-112.2012,B001269,Aye
h460-112.2012,B001275,Aye
h460-112.2012,B001278,No
h460-112.2012,C000537,No
h460-112.2012,C000794,No
h460-112.2012,C000984,No
h460-112.2012,C001080,No
h460-112.2012,D000096,No
h460-112.2012,D000492,Aye
h460-112.2012,D000603,Aye
h460-112.2012,E000215,No
h460-112.2012,E000288,No
h460-112.2012,E000290,No
h460-112.2012,F000030,No
h460-112.2012,F000461,Aye
h460-112.2012,G000021,Aye
h460-112.2012,G000549,Aye
h460-112.2012,G000550,Aye
h460-112.2012,G000551,No
h460-112.2012,G000559,No
h460-112.2012,G000560,Aye
h460-112.2012,H000528,Aye
h460-112.2012,H001032,No
h460-112.2012,H001036,Aye
h460-112.2012,H001048,Aye
h460-112.2012,H001050,No
h460-112.2012,H001057,Aye
h460-112.2012,H001058,Aye
h460-112.2012,I000056,Aye
h460-112.2012,K000210,Aye
h460-112.2012,K000336,No
h460-112.2012,K000363,Aye
h460-112.2012,L000263,No
h460-112.2012,L000274,Aye
h460-112.2012,L000517,Aye
h460-112.2012,L000551,No
h460-112.2012,L000559,No
h460-112.2012,L000560,No
h460-112.2012,L000567,Aye
h460-112.2012,L000570,No
h460-112.2012,L000576,Aye
h460-112.2012,M000689,Aye
h460-112.2012,M001143,No
h460-112.2012,M001150,Aye
h460-112.2012,M001157,Aye
h460-112.2012,M001169,No
h460-112.2012,M001177,Aye
h460-112.2012,N000015,No
h460-112.2012,N000186,Aye
h460-112.2012,P000197,No
h460-112.2012,P000258,No
h460-112.2012,P000373,Aye
h460-112.2012,P000523,No
h460-112.2012,P000592,Aye
h460-112.2012,P000594,Aye
h460-112.2012,R000487,Aye
h460-112.2012,R000515,No
h460-112.2012,R000570,Aye
h460-112.2012,R000576,No
h460-112.2012,R000593,Aye
h460-112.2012,S000344,No
h460-112.2012,S001154,Aye
h460-112.2012,S001156,No
h460-112.2012,S001164,Aye
h460-112.2012,S001168,No
h460-112.2012,S001172,Aye
h460-112.2012,S001184,Aye
h460-112.2012,S001185,No
h460-112.2012,T000238,Aye
h460-112.2012,T000266,No
h460-112.2012,W000187,No
h460-112.2012,W000207,No
h460-112.2012,W000795,Aye
h460-112.2012,W000799,No
h460-113.2013,A000361,Yea
h460-113.2013,B000013,Yea
h460-113.2013,B000755,Yea
h460-113.2013,B001248,Yea
h460-113.2013,B001250,Yea
h460-113.2013,B001256,Yea
h460-113.2013,B001259,Yea
h460-113.2013,B001269,Yea
h460-113.2013,B001275,Yea
h460-113.2013,B001278,Yea
h460-113.2013,B001283,Yea
h460-113.2013,C000537,Yea
h460-113.2013,C000984,Yea
h460-113.2013,C001080,Yea
h460-113.2013,C001094,Yea
h460-113.2013,D000096,Yea
h460-113.2013,D000621,Yea
h460-113.2013,E000215,Yea
h460-113.2013,E000288,Yea
h460-113.2013,E000290,Yea
h460-113.2013,F000030,Yea
h460-113.2013,F000454,Yea
h460-113.2013,F000461,Yea
h460-113.2013,F000462,Yea
h460-113.2013,G000549,Not Voting
h460-113.2013,G000550,Yea
h460-113.2013,G000551,Not Voting
h460-113.2013,G000559,Yea
h460-113.2013,G000560,Yea
h460-113.2013,G000573,Yea
h460-113.2013,H001032,Yea
h460-113.2013,H001036,Yea
h460-113.2013,H001048,Yea
h460-113.2013,H001050,Yea
h460-113.2013,H001057,Yea
h460-113.2013,H001058,Yea
h460-113.2013,H001064,Yea
h460-113.2013,H001067,Yea
h460-113.2013,I000056,Yea
h460-113.2013,K000210,Yea
h460-113.2013,K000363,Yea
h460-113.2013,K000385,Yea
h460-113.2013,L000263,Yea
h460-113.2013,L000551,Not Voting
h460-113.2013,L000559,Yea
h460-113.2013,L000560,Yea
h460-113.2013,L000567,Yea
h460-113.2013,L000570,Yea
h460-113.2013,L000576,Yea
h460-113.2013,L000578,Yea
h460-113.2013,M000689,Yea
h460-113.2013,M001143,Yea
h460-113.2013,M001150,Yea
h460-113.2013,M001157,Yea
h460-113.2013,M001177,Yea
h460-113.2013,M001184,Yea
h460-113.2013,M001189,Yea
h460-113.2013,M001191,Yea
h460-113.2013,N000015,Yea
h460-113.2013,N000186,Yea
h460-113.2013,P000197,Yea
h460-113.2013,P000258,Yea
h460-113.2013,P000373,Yea
h460-113.2013,P000523,Yea
h460-113.2013,P000592,Yea
h460-113.2013,P000594,Yea
h460-113.2013,P000604,Yea
h460-113.2013,P000608,Yea
h460-113.2013,R000487,Yea
h460-113.2013,R000515,Not Voting
h460-113.2013,R000570,Yea
h460-113.2013,R000576,Yea
h460-113.2013,R000593,Yea
h460-113.2013,S000018,Yea
h460-113.2013,S000344,Not Voting
h460-113.2013,S000937,Yea
h460-113.2013,S001154,Yea
h460-113.2013,S001156,Not Voting
h460-113.2013,S001168,Yea
h460-113.2013,S001172,Yea
h460-113.2013,S001185,Yea
h460-113.2013,S001190,Yea
h460-113.2013,T000238,Yea
h460-113.2013,T000266,Yea
h460-113.2013,V000129,Yea
h460-113.2013,V000132,Yea
h460-113.2013,W000187,Not Voting
h460-113.2013,W000207,Yea
h460-113.2013,W000795,Yea
h460-113.2013,W000799,Yea
h460-113.2013,W000815,Yea
h461-111.2009,A000022,Yea
h461-111.2009,A000361,Nay
h461-111.2009,A000362,Yea
h461-111.2009,B000013,Nay
h461-111.2009,B000410,Yea
h461-111.2009,B000755,Nay
h461-111.2009,B001247,Nay
h461-111.2009,B001248,Nay
h461-111.2009,B001250,Nay
h461-111.2009,B001256,Nay
h461-111.2009,B001259,Yea
h461-111.2009,B001263,Yea
h461-111.2009,C000537,Yea
h461-111.2009,C000794,Yea
